Question,Answer
"[원쁠딜] 배송, 반품정보 등 가격, 구성과 관련 없는 항목은 수정 가능한가요?","원쁠딜은 모든 상품이 '무료배송'인 조건으로 제안이 선정 되는 것이기 때문에 '무료배송'을 유지해야 합니다.취소/교환/반품 등 가격과 직접적인 관련이 없는 정책은 기존 스마트스토어 정책을 따르기에 원쁠딜 진행과 무관하게 수정 가능합니다.단, 제안시점 기준 대비 '구매자 입장에서 불리해지는 조건'으로 변경되었다 판단되는 경우 원쁠딜 노출중단 처리 될 수 있습니다. 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[공통] '원쁠딜/원쁠템' 무형의 상품도 제안 가능 한가요?,"여행 패키지 상품, 강의 수강권, 뮤지컬 티켓 등 무형 상품도 스마트스토어 내 정상 판매중 이라면 원쁠딜 및 원쁠템에 제안 가능합니다.단, 원쁠딜 및 원쁠템 서비스 컨셉에 맞도록 1+1 또는 1+@의 구성으로 제안해 주시기 바랍니다.※ 참고.무형이라 상품 이미지로 표현이 어려운 경우, 제공하려는 서비스의 내용을 쉽게 파악 할 수 있는 이미지로 제작해서 등록해 주시기 바랍니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 제안선정이 되지 못한 경우 추가 제안이 불가한가요?,"원쁠딜은 단기 프로모션이 아닌 '신규 핫딜서비스'입니다.따라서 매일, 매주, 상품이 업데이트되며 진행하게 됩니다.이번 회차에서 제안 미선정 되었더라도 다음 회차에 제안에 제한이 없으며,매주 월요일 새로운 제안이 가능하니 일정 참고하여 진행해 주시기 바랍니다. ※ 참고. 만약, 제안하신 상품이 선정되지 않았다면 다음의 이유일 가능성이 높습니다.아래와 같이 여러 측면에서 종합적으로 검토하기 때문에 자세한 선정기준은 대외비로 관리하고있는 점 양해 부탁드립니다.  1. 소재가이드를 준수하지 않고 이미지를 등록하는 등, 기본적인 가이드 미숙지 상태로 제안하시는 경우2. 제안주신 정보가 부족해 상품의 경쟁력을 확인하기에 충분하지 않은 경우3. 제안주신 정보는 양식에 알맞게 확인되나, 시즌성, 기존판매가 대비 가격경쟁력, 타 제안 대비 경쟁력, 충분한 재고수량, 레퍼런스 등의 기준에서 부합하지 못하는 경우 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 선정된 상품 노출 일정을 정할 수 있나요?,"내부 MD가 다방면으로 고민하여 각 상품에 대한 스케줄링을 마친 후 공지하며,판매자님이 직접 노출 일정을 지정 할 수 없는 점 양해해 주시기 바랍니다.​예를 들어 2021.12.27 (월) 기준으로 2021.12.27 (월) ~ 2022.01.02 (일) 까지의 일주일이 '한 회차(1회차)'라고 할때, 제안한 상품이 해당 1회차에 선정 되었다면 ""12/27 (월) 17:00 ~ 12/30 (목) 16:59"" 해당 기간에 노출 될 수도 있고,""12/30 (목) 17:00 ~ 1/2 (일) 16:59"" 해당 기간에 노출 될 수도 있습니다. 즉, 한 회차가 돌아가는 일주일 기간 중 어느 구간에 노출되든 3일간(72H) 동일하게 노출됩니다.한번 결정된 노출 스케줄은 변경 될 수 없는 점 참고 부탁드리며,제안한 상품이 선정되었으나, 일정 변경 사유로 원쁠딜 진행불가 요청 하시는 경우 이후 제안건 부터는 선정에서 제외 될 수 있으므로 제안 전 '제안하는 회차 노출기간 내 언제라도 진행 가능한 상태인지' 반드시 확인해 주세요.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[공통] '원쁠딜/원쁠템' 스토어 내 무료배송인 다른 상품과 원쁠딜(원쁠템) 상품 묶음 배송으로 발송 가능한가요?,"원쁠딜 및 원쁠템에 제안한 상품에 대해서만 '무료배송' 원칙으로 가이드를 하고 있습니다.따라서, 진행하는 상품이 속한 스토어의 다른 상품에 대한 배송비 정책은 자율적으로 판단해서 결정해 주시기 바랍니다.※ 참고.상품의 배송정보는 [상품관리] 메뉴를 통해 '각 상품 별 묶음배송 가능/ 불가' 설정을 진행해 주시기 바랍니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 명품이나 해외 수입 브랜드의 경우 제출 서류와 제출 방법이 어떻게 되나요?,"명품 또는 해외 수입 브랜드 등 서류 증빙이 필요한 상품이 선정되는 경우 별도로 증빙절차를 안내 드립니다.자세한 내용은 [원쁠딜 > 매뉴얼] 내 가이드를 참고해 주세요.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 패션타운 해외직구 상품도 제안 할 수 있나요?,"패션타운 해외직구 상품의 경우 배송비가 '해외기준'으로 산정되어 무료배송으로 진행하는 것이 어려우며,단기간에 다량의 구매건수를 대응하기 힘들다고 판단되므로 안타깝게도 원쁠딜 진행이 어렵습니다.만약, 해외 판매 상품의 충분한 재고를 이미 국내로 들여와 판매중인 경우'국내배송' 조건을 충족하고 '대량의 재고' 소화가 가능하다면 원쁠딜 진행이 가능하니 운영에 참고해 주시기 바랍니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 선정 시 소재등록은 어디서 하나요?,"제안한 상품 선정 된 경우 선정 시점부터 [원쁠딜 > 소재관리] 메뉴 또는 [원쁠딜 > 제안관리] 메뉴 내 제안이력 테이블 '제안관리' 칼럼에서 할 수 있습니다.가이드에 맞는 소재등록은 선정만큼 매우 중요하므로, 소재등록 가이드를 반드시 확인 후 가이드에 적합한 내용으로 소재 등록 및 검수 받아주시기 바랍니다.※ 참고.정해진 기한까지 소재검수가 완료되지 못한 경우 선정이 취소 될 수 있습니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[공통] '원쁠딜/원쁠템' 제안 시 배송비를 포함해야 하나요?,"원쁠딜 및 원쁠템은 '모든 상품이 무료배송'인 서비스 이므로, 원쁠딜에서 판매할 가격(원쁠딜가) 제안 시 배송비를 감안하여 제안해 주시면 됩니다.만약, 상품가 10,000원, 배송비 3,000원에 판매하던 상품 A를 1+1 구성인 A+A구성으로 제안하는 경우23,000원을 기준으로 '원쁠딜가' 또는 '원쁠템가' 필드에 입력해 주시면 됩니다.즉, '배송비도 공짜로 하고', '할인도 추가로 하라'는 의미가 아님을 참고해 주세요.※ 참고.·  배송비는 통상적인 배송비로 계산하시면 됩니다.·  원쁠딜의 경우 할인폭이 얼마나 되어야 선정될 수 있다는 등의 가이드는 별도로 드리지 않습니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
"[원쁠딜] 1+2, 2+1, 1+1+1 등의 구성은 제안할 수 없나요?","현재 원쁠딜은 1+1, 1+@ 구성만 제안 가능합니다.2+1, 3+1, 1+2, 1+1+1 등의 구성은 제안하더라도 선정에서 제외 됩니다.다만, 2+2, 3+3, 4+4, 1+1+1+1 등 1:1 비율로 전환이 가능한 구성은 2개씩 1세트+1세트, 3개씩 1세트+1세트 등으로 구성 시 '1+1구성'으로 제안 할 수 있습니다.※ 참고.2+2, 3+3, 4+4, 1+1+1+1 등 1:1 비율로 전환 가능한 다양한 구성으로 제안 시 메인상품 이미지 및 플러스 썸네일에 대한 가이드를 반드시 참고하여 소재 등록해 주세요. 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 우대항목에 대한 기준이 궁금해요.,"우대항목에는 아래와 같이 총 5가지가 있습니다.① 신박/아이디어 상품, ②우주 최저가 어필, ③리뷰 좋은 상품, ④재고 처분 초특가, ⑤원쁠딜 단독진행항목별 설명① 신박/아이디어 상품 : 기존에 없던 새로운 상품, 트렌디한 상품 또는 MZ세대가 좋아할만한 아이디어 상품을 의미합니다.②우주 최저가 어필 : 어디에 내놓아도 최저가를 자신할 수 있는 상품을 의미합니다.③리뷰 좋은 상품 : 양질의 리뷰가 다수 쌓여있어 신뢰할 수 있는 상품을 의미합니다.                    리뷰를 참고할 수 있는 URL을 '상품 URL' 항목에 입력해 주세요. (타 쇼핑몰의 리뷰도 괜찮지만, 스마트스토어 리뷰를 우선으로 참고합니다.) ④재고 처분 초특가 : 상품의 품질에는 문제가 없지만 재고 처분을 위해 가격을 파격적으로 할인하는 상품을 의미합니다.⑤원쁠딜 단독 진행 : 원쁠딜에서만 구매할 수 있는 구성의 상품을 의미합니다.위 우대 항목에 해당된다면 한가지를 선택해 제안해 주시되, 해당하는 항목이 없다면 '해당없음'을 선택하시면 됩니다.선택한 우대항목은 선정 시 참고하는 지표로 사용되므로 허위로 기재 시 선정에 불이익이 있을 수 있습니다.  


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 상품URL에 대한 참고 코멘트는 어떻게 작성해야 하나요?,"상품 URL을 입력하면 '참고 코멘트'를 입력할 수 있는 영역이 노촐되며,'상품 URL'에 등록한 상품, 즉 원쁠딜에서 판매하고자 하는 상품에 대해 진행했던 레퍼런스(참조사항)를 입력해 주시면 됩니다.'3개월 이내 행사 레퍼런스'란, 채널 불문 최근 3개월 동안 해당 상품 또는 구성으로 행사를 진행했던 사례를 의미합니다.3개월 이상 행사를 진행하신 경우 최근 3개월간의 행사를 통한 매출액 규모를 입력해 주세요.만일, 최근 3개월 내 행사를 여러번 진행하신 경우 어떤 행사들 이었는지 요약한 내용과 함께 행사를 통한 매출액 합산을 입력해 주시면 됩니다.좋은 레퍼런스가 있다면 선정에 유리하나, 행사를 진행한 레퍼런스가 없더라도 상품의 품질 및 가격 경쟁력이 우수하다면 얼마든지 선정 될 수 있습니다.참고 코멘트에 기재해 주신 내용은 선정 시 중요하게 판단하는 항목중 하나 이므로, 향후 기재사항에 대한 증빙이 필요하며, 허위기재 시 선정에서 제외 및 향후 선정에서도 불이익 받을 수 있습니다. 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 단위 입력은 필수 인가요?,"단위 입력은 '선택항목'입니다.(오픈 최초에는 '필수항목' 이었으나, '선택항목'으로 변경 되었습니다.)표현이 적당한 단위가 있을 경우 적극 활용해주시되, 정확히 입력해 주셔야 합니다.특정 단위로 표현하기 어려워 입력하지 않은 경우 원쁠딜 리스팅에 노출되지 않습니다.


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
[원쁠딜] 필요한 재고수량이 왜 이렇게 많은가요?,"원쁠딜은 하루에 30개의 상품만 추가로 노출하고, 한번 노출 시작한 상품은 3일간 노출이 되나, 총 90개의 상품이 상시 노출됩니다.즉, 소수의 상품에 많은 구매가 몰리게 될 수 있으며, 단기간에 품절 될 가능성이 평상시보다 높습니다.따라서, 많은 구매자들이 정상적으로 구매 후 배송 받을 수 있도록 '충분한 양'의 재고가 필요합니다.가격적 메리트와 상품성이 좋더라도 재고수량이 충분하지 않은 경우 선정되기 어려우니 제안 시 참고 부탁드립니다. 


위 도움말이 도움이 되었나요?


별점1점

별점2점

별점3점

별점4점

별점5점



소중한 의견을 남겨주시면 보완하도록 노력하겠습니다.

보내기



도움말 닫기"
